miRNA name	pos:mut	trimmed_NGN2_nc-DMSO_rep3-2_SRR22127395	trimmed_NGN2_nc-DMSO_rep2-6_SRR22127727	trimmed_NGN2_nc-DMSO_rep3-1_SRR22127396	trimmed_NGN2_nc-DMSO_rep1-1_SRR22127348	trimmed_NGN2_nc-DMSO_rep3-4_SRR22127393	trimmed_NGN2_nc-DMSO_rep2-3_SRR22127730	trimmed_NGN2_nc-DMSO_rep3-6_SRR22127391	trimmed_NGN2_nc-DMSO_rep1-4_SRR22127345	trimmed_NGN2_nc-DMSO_rep5-3_SRR22127956	trimmed_NGN2_nc-DMSO_rep1-3_SRR22127346	trimmed_NGN2_nc-DMSO_rep4-5_SRR22127518	trimmed_NGN2_nc-DMSO_rep4-8_SRR22128365	trimmed_NGN2_nc-DMSO_rep2-2_SRR22127731	trimmed_NGN2_nc-DMSO_rep4-2_SRR22127521	trimmed_NGN2_nc-DMSO_rep4-3_SRR22127520	trimmed_NGN2_nc-DMSO_rep5-5_SRR22128450	trimmed_NGN2_nc-DMSO_rep3-3_SRR22127394	trimmed_NGN2_nc-DMSO_rep1-6_SRR22127655	trimmed_NGN2_nc-DMSO_rep6-3_SRR22128646	trimmed_NGN2_nc-DMSO_rep2-5_SRR22127728	trimmed_NGN2_nc-DMSO_rep4-7_SRR22128366	trimmed_NGN2_nc-DMSO_rep1-8_SRR22127653	trimmed_NGN2_nc-DMSO_rep5-1_SRR22127958	trimmed_NGN2_nc-DMSO_rep6-6_SRR22128643	trimmed_NGN2_nc-DMSO_rep3-7_SRR22128066	trimmed_NGN2_nc-DMSO_rep6-5_SRR22128644	trimmed_NGN2_nc-DMSO_rep2-1_SRR22127732	trimmed_NGN2_nc-DMSO_rep4-6_SRR22127517	trimmed_NGN2_nc-DMSO_rep5-8_SRR22128447	trimmed_NGN2_nc-DMSO_rep5-6_SRR22128449	trimmed_NGN2_nc-DMSO_rep6-2_SRR22128647	trimmed_NGN2_nc-DMSO_rep5-2_SRR22127957	trimmed_NGN2_nc-DMSO_rep4-1_SRR22127522	trimmed_NGN2_nc-DMSO_rep3-8_SRR22128065	trimmed_NGN2_nc-DMSO_rep1-2_SRR22127347	trimmed_NGN2_nc-DMSO_rep5-4_SRR22127955	trimmed_NGN2_nc-DMSO_rep5-7_SRR22128448	trimmed_NGN2_nc-DMSO_rep2-4_SRR22127729	trimmed_NGN2_nc-DMSO_rep3-5_SRR22127392	trimmed_NGN2_nc-DMSO_rep4-4_SRR22127519	trimmed_NGN2_nc-DMSO_rep1-7_SRR22127654	trimmed_NGN2_nc-DMSO_rep1-5_SRR22127656	trimmed_NGN2_nc-DMSO_rep3-2_SRR22127395 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-6_SRR22127727 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-1_SRR22127396 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep1-1_SRR22127348 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-4_SRR22127393 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-3_SRR22127730 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-6_SRR22127391 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep1-4_SRR22127345 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep5-3_SRR22127956 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep1-3_SRR22127346 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep4-5_SRR22127518 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep4-8_SRR22128365 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-2_SRR22127731 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep4-2_SRR22127521 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep4-3_SRR22127520 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep5-5_SRR22128450 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-3_SRR22127394 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep1-6_SRR22127655 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep6-3_SRR22128646 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-5_SRR22127728 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep4-7_SRR22128366 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep1-8_SRR22127653 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep5-1_SRR22127958 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep6-6_SRR22128643 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-7_SRR22128066 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep6-5_SRR22128644 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-1_SRR22127732 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep4-6_SRR22127517 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep5-8_SRR22128447 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep5-6_SRR22128449 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep6-2_SRR22128647 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep5-2_SRR22127957 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep4-1_SRR22127522 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-8_SRR22128065 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep1-2_SRR22127347 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep5-4_SRR22127955 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep5-7_SRR22128448 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-4_SRR22127729 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-5_SRR22127392 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep4-4_SRR22127519 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep1-7_SRR22127654 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep1-5_SRR22127656 (PM+1MM+2MM)
hsa-miR-93-5p	21:TG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	25.0	35.0	886.0	67.0	16.0	89.0	1310.0	481.0	831.0	1228.0	2504.0	4.0	1673.0	1382.0	289.0	58.0	1739.0	370.0	26.0	1906.0	3142.0	398.0	1760.0	124.0	297.0	3.0	1604.0	1229.0	738.0	860.0	405.0	513.0	347.0	631.0	488.0	1036.0	7.0	75.0	1849.0	1225.0	1902.0
hsa-miR-93-5p	22:AG	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	25.0	35.0	886.0	67.0	16.0	89.0	1310.0	481.0	831.0	1228.0	2504.0	4.0	1673.0	1382.0	289.0	58.0	1739.0	370.0	26.0	1906.0	3142.0	398.0	1760.0	124.0	297.0	3.0	1604.0	1229.0	738.0	860.0	405.0	513.0	347.0	631.0	488.0	1036.0	7.0	75.0	1849.0	1225.0	1902.0
hsa-miR-93-5p	22:AT	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	25.0	35.0	886.0	67.0	16.0	89.0	1310.0	481.0	831.0	1228.0	2504.0	4.0	1673.0	1382.0	289.0	58.0	1739.0	370.0	26.0	1906.0	3142.0	398.0	1760.0	124.0	297.0	3.0	1604.0	1229.0	738.0	860.0	405.0	513.0	347.0	631.0	488.0	1036.0	7.0	75.0	1849.0	1225.0	1902.0
hsa-miR-93-5p	23:GA	2.0	0.0	2.0	36.0	3.0	1.0	3.0	74.0	14.0	34.0	53.0	137.0	0.0	75.0	59.0	21.0	4.0	65.0	32.0	0.0	85.0	147.0	23.0	114.0	5.0	20.0	0.0	60.0	44.0	31.0	46.0	14.0	23.0	23.0	21.0	33.0	55.0	0.0	2.0	70.0	49.0	93.0	18.0	25.0	35.0	886.0	67.0	16.0	89.0	1310.0	481.0	831.0	1228.0	2504.0	4.0	1673.0	1382.0	289.0	58.0	1739.0	370.0	26.0	1906.0	3142.0	398.0	1760.0	124.0	297.0	3.0	1604.0	1229.0	738.0	860.0	405.0	513.0	347.0	631.0	488.0	1036.0	7.0	75.0	1849.0	1225.0	1902.0
hsa-miR-93-5p	23:GC	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	0.0	0.0	5.0	0.0	0.0	1.0	3.0	0.0	5.0	0.0	0.0	5.0	3.0	0.0	4.0	2.0	1.0	0.0	3.0	6.0	0.0	1.0	1.0	0.0	4.0	2.0	5.0	1.0	0.0	0.0	4.0	4.0	2.0	18.0	25.0	35.0	886.0	67.0	16.0	89.0	1310.0	481.0	831.0	1228.0	2504.0	4.0	1673.0	1382.0	289.0	58.0	1739.0	370.0	26.0	1906.0	3142.0	398.0	1760.0	124.0	297.0	3.0	1604.0	1229.0	738.0	860.0	405.0	513.0	347.0	631.0	488.0	1036.0	7.0	75.0	1849.0	1225.0	1902.0
hsa-miR-93-5p	23:GT	1.0	0.0	4.0	50.0	2.0	2.0	7.0	105.0	39.0	49.0	104.0	177.0	0.0	115.0	108.0	15.0	7.0	127.0	34.0	2.0	157.0	206.0	17.0	157.0	7.0	32.0	0.0	119.0	66.0	39.0	62.0	22.0	33.0	23.0	41.0	23.0	70.0	1.0	8.0	165.0	81.0	137.0	18.0	25.0	35.0	886.0	67.0	16.0	89.0	1310.0	481.0	831.0	1228.0	2504.0	4.0	1673.0	1382.0	289.0	58.0	1739.0	370.0	26.0	1906.0	3142.0	398.0	1760.0	124.0	297.0	3.0	1604.0	1229.0	738.0	860.0	405.0	513.0	347.0	631.0	488.0	1036.0	7.0	75.0	1849.0	1225.0	1902.0
hsa-miR-93-5p	6:TC,23:GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	25.0	35.0	886.0	67.0	16.0	89.0	1310.0	481.0	831.0	1228.0	2504.0	4.0	1673.0	1382.0	289.0	58.0	1739.0	370.0	26.0	1906.0	3142.0	398.0	1760.0	124.0	297.0	3.0	1604.0	1229.0	738.0	860.0	405.0	513.0	347.0	631.0	488.0	1036.0	7.0	75.0	1849.0	1225.0	1902.0
hsa-miR-93-5p	6:TC,23:GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	25.0	35.0	886.0	67.0	16.0	89.0	1310.0	481.0	831.0	1228.0	2504.0	4.0	1673.0	1382.0	289.0	58.0	1739.0	370.0	26.0	1906.0	3142.0	398.0	1760.0	124.0	297.0	3.0	1604.0	1229.0	738.0	860.0	405.0	513.0	347.0	631.0	488.0	1036.0	7.0	75.0	1849.0	1225.0	1902.0
hsa-miR-93-5p	8:CG,23:GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	25.0	35.0	886.0	67.0	16.0	89.0	1310.0	481.0	831.0	1228.0	2504.0	4.0	1673.0	1382.0	289.0	58.0	1739.0	370.0	26.0	1906.0	3142.0	398.0	1760.0	124.0	297.0	3.0	1604.0	1229.0	738.0	860.0	405.0	513.0	347.0	631.0	488.0	1036.0	7.0	75.0	1849.0	1225.0	1902.0
hsa-miR-93-5p	9:TC,23:GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	25.0	35.0	886.0	67.0	16.0	89.0	1310.0	481.0	831.0	1228.0	2504.0	4.0	1673.0	1382.0	289.0	58.0	1739.0	370.0	26.0	1906.0	3142.0	398.0	1760.0	124.0	297.0	3.0	1604.0	1229.0	738.0	860.0	405.0	513.0	347.0	631.0	488.0	1036.0	7.0	75.0	1849.0	1225.0	1902.0
hsa-miR-93-5p	11:TA,21:TG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	25.0	35.0	886.0	67.0	16.0	89.0	1310.0	481.0	831.0	1228.0	2504.0	4.0	1673.0	1382.0	289.0	58.0	1739.0	370.0	26.0	1906.0	3142.0	398.0	1760.0	124.0	297.0	3.0	1604.0	1229.0	738.0	860.0	405.0	513.0	347.0	631.0	488.0	1036.0	7.0	75.0	1849.0	1225.0	1902.0
hsa-miR-93-5p	11:TC,23:GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	25.0	35.0	886.0	67.0	16.0	89.0	1310.0	481.0	831.0	1228.0	2504.0	4.0	1673.0	1382.0	289.0	58.0	1739.0	370.0	26.0	1906.0	3142.0	398.0	1760.0	124.0	297.0	3.0	1604.0	1229.0	738.0	860.0	405.0	513.0	347.0	631.0	488.0	1036.0	7.0	75.0	1849.0	1225.0	1902.0
hsa-miR-93-5p	11:TC,23:GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	25.0	35.0	886.0	67.0	16.0	89.0	1310.0	481.0	831.0	1228.0	2504.0	4.0	1673.0	1382.0	289.0	58.0	1739.0	370.0	26.0	1906.0	3142.0	398.0	1760.0	124.0	297.0	3.0	1604.0	1229.0	738.0	860.0	405.0	513.0	347.0	631.0	488.0	1036.0	7.0	75.0	1849.0	1225.0	1902.0
hsa-miR-93-5p	12:TA,23:GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	25.0	35.0	886.0	67.0	16.0	89.0	1310.0	481.0	831.0	1228.0	2504.0	4.0	1673.0	1382.0	289.0	58.0	1739.0	370.0	26.0	1906.0	3142.0	398.0	1760.0	124.0	297.0	3.0	1604.0	1229.0	738.0	860.0	405.0	513.0	347.0	631.0	488.0	1036.0	7.0	75.0	1849.0	1225.0	1902.0
hsa-miR-93-5p	12:TC,23:GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	25.0	35.0	886.0	67.0	16.0	89.0	1310.0	481.0	831.0	1228.0	2504.0	4.0	1673.0	1382.0	289.0	58.0	1739.0	370.0	26.0	1906.0	3142.0	398.0	1760.0	124.0	297.0	3.0	1604.0	1229.0	738.0	860.0	405.0	513.0	347.0	631.0	488.0	1036.0	7.0	75.0	1849.0	1225.0	1902.0
hsa-miR-93-5p	13:CT,23:GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	25.0	35.0	886.0	67.0	16.0	89.0	1310.0	481.0	831.0	1228.0	2504.0	4.0	1673.0	1382.0	289.0	58.0	1739.0	370.0	26.0	1906.0	3142.0	398.0	1760.0	124.0	297.0	3.0	1604.0	1229.0	738.0	860.0	405.0	513.0	347.0	631.0	488.0	1036.0	7.0	75.0	1849.0	1225.0	1902.0
hsa-miR-93-5p	13:CT,23:GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	25.0	35.0	886.0	67.0	16.0	89.0	1310.0	481.0	831.0	1228.0	2504.0	4.0	1673.0	1382.0	289.0	58.0	1739.0	370.0	26.0	1906.0	3142.0	398.0	1760.0	124.0	297.0	3.0	1604.0	1229.0	738.0	860.0	405.0	513.0	347.0	631.0	488.0	1036.0	7.0	75.0	1849.0	1225.0	1902.0
hsa-miR-93-5p	15:TC,23:GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	25.0	35.0	886.0	67.0	16.0	89.0	1310.0	481.0	831.0	1228.0	2504.0	4.0	1673.0	1382.0	289.0	58.0	1739.0	370.0	26.0	1906.0	3142.0	398.0	1760.0	124.0	297.0	3.0	1604.0	1229.0	738.0	860.0	405.0	513.0	347.0	631.0	488.0	1036.0	7.0	75.0	1849.0	1225.0	1902.0
hsa-miR-93-5p	18:AG,23:GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	18.0	25.0	35.0	886.0	67.0	16.0	89.0	1310.0	481.0	831.0	1228.0	2504.0	4.0	1673.0	1382.0	289.0	58.0	1739.0	370.0	26.0	1906.0	3142.0	398.0	1760.0	124.0	297.0	3.0	1604.0	1229.0	738.0	860.0	405.0	513.0	347.0	631.0	488.0	1036.0	7.0	75.0	1849.0	1225.0	1902.0
hsa-miR-93-5p	21:TA,23:GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	25.0	35.0	886.0	67.0	16.0	89.0	1310.0	481.0	831.0	1228.0	2504.0	4.0	1673.0	1382.0	289.0	58.0	1739.0	370.0	26.0	1906.0	3142.0	398.0	1760.0	124.0	297.0	3.0	1604.0	1229.0	738.0	860.0	405.0	513.0	347.0	631.0	488.0	1036.0	7.0	75.0	1849.0	1225.0	1902.0
hsa-miR-93-5p	22:AG,23:GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	18.0	25.0	35.0	886.0	67.0	16.0	89.0	1310.0	481.0	831.0	1228.0	2504.0	4.0	1673.0	1382.0	289.0	58.0	1739.0	370.0	26.0	1906.0	3142.0	398.0	1760.0	124.0	297.0	3.0	1604.0	1229.0	738.0	860.0	405.0	513.0	347.0	631.0	488.0	1036.0	7.0	75.0	1849.0	1225.0	1902.0
hsa-miR-93-5p	22:AG,23:GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	25.0	35.0	886.0	67.0	16.0	89.0	1310.0	481.0	831.0	1228.0	2504.0	4.0	1673.0	1382.0	289.0	58.0	1739.0	370.0	26.0	1906.0	3142.0	398.0	1760.0	124.0	297.0	3.0	1604.0	1229.0	738.0	860.0	405.0	513.0	347.0	631.0	488.0	1036.0	7.0	75.0	1849.0	1225.0	1902.0
hsa-miR-93-5p	22:AT,23:GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	25.0	35.0	886.0	67.0	16.0	89.0	1310.0	481.0	831.0	1228.0	2504.0	4.0	1673.0	1382.0	289.0	58.0	1739.0	370.0	26.0	1906.0	3142.0	398.0	1760.0	124.0	297.0	3.0	1604.0	1229.0	738.0	860.0	405.0	513.0	347.0	631.0	488.0	1036.0	7.0	75.0	1849.0	1225.0	1902.0
hsa-miR-93-5p	22:AT,23:GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	25.0	35.0	886.0	67.0	16.0	89.0	1310.0	481.0	831.0	1228.0	2504.0	4.0	1673.0	1382.0	289.0	58.0	1739.0	370.0	26.0	1906.0	3142.0	398.0	1760.0	124.0	297.0	3.0	1604.0	1229.0	738.0	860.0	405.0	513.0	347.0	631.0	488.0	1036.0	7.0	75.0	1849.0	1225.0	1902.0
hsa-miR-933	PM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-935	PM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	5.0	0.0	3.0	2.0	0.0	0.0	1.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	5.0	0.0	3.0	2.0	0.0	0.0	1.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
hsa-miR-937-3p	PM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-937-5p	PM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-940	PM	1.0	4.0	1.0	7.0	5.0	2.0	4.0	29.0	20.0	12.0	96.0	113.0	1.0	46.0	63.0	6.0	1.0	48.0	1.0	1.0	105.0	52.0	1.0	85.0	5.0	1.0	0.0	48.0	22.0	16.0	8.0	8.0	27.0	17.0	20.0	12.0	32.0	3.0	4.0	89.0	48.0	39.0	1.0	4.0	1.0	8.0	5.0	2.0	5.0	32.0	21.0	14.0	112.0	123.0	1.0	49.0	69.0	7.0	2.0	55.0	1.0	1.0	109.0	56.0	2.0	86.0	5.0	1.0	0.0	53.0	25.0	17.0	9.0	10.0	29.0	19.0	23.0	13.0	32.0	3.0	4.0	94.0	50.0	42.0
