miRNA name	pos:mut	trimmed_NGN2_nc-DMSO_rep3-2_SRR22127395	trimmed_NGN2_Rifaximin_SRR22128590	trimmed_NGN2_Amonafide_SRR22128500	trimmed_NGN2_RG108_SRR22127294	trimmed_NGN2_nc-DMSO_rep2-6_SRR22127727	trimmed_NGN2_nc-DMSO_rep3-1_SRR22127396	trimmed_NGN2_AG-14361_SRR22127920	trimmed_NGN2_Raltitrexed_SRR22128614	trimmed_NGN2_nc-DMSO_rep3-4_SRR22127393	trimmed_NGN2_nc-DMSO_rep2-3_SRR22127730	trimmed_NGN2_Allopurinol_Sodium_SRR22127951	trimmed_NGN2_nc-DMSO_rep3-6_SRR22127391	trimmed_NGN2_nc-DMSO_rep2-2_SRR22127731	trimmed_NGN2_Allopurinol_SRR22127622	trimmed_NGN2_nc-DMSO_rep3-3_SRR22127394	trimmed_NGN2_Rifampin_SRR22127589	trimmed_NGN2_Azaguanine-8_SRR22128107	trimmed_NGN2_nc-DMSO_rep2-5_SRR22127728	trimmed_NGN2_nc-DMSO_rep3-7_SRR22128066	trimmed_NGN2_nc-DMSO_rep2-1_SRR22127732	trimmed_NGN2_Temozolomide_SRR22127488	trimmed_NGN2_Rifapentine_SRR22127583	trimmed_NGN2_Oxaliplatin_SRR22127814	trimmed_NGN2_Azacitidine_SRR22127969	trimmed_NGN2_Altretamine_SRR22128485	trimmed_NGN2_Adenine_HCl_SRR22127291	trimmed_NGN2_nc-DMSO_rep3-8_SRR22128065	trimmed_NGN2_nc-DMSO_rep2-4_SRR22127729	trimmed_NGN2_nc-DMSO_rep3-5_SRR22127392	trimmed_NGN2_nc-DMSO_rep3-2_SRR22127395 (PM+1MM+2MM)	trimmed_NGN2_Rifaximin_SRR22128590 (PM+1MM+2MM)	trimmed_NGN2_Amonafide_SRR22128500 (PM+1MM+2MM)	trimmed_NGN2_RG108_SRR22127294 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-6_SRR22127727 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-1_SRR22127396 (PM+1MM+2MM)	trimmed_NGN2_AG-14361_SRR22127920 (PM+1MM+2MM)	trimmed_NGN2_Raltitrexed_SRR22128614 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-4_SRR22127393 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-3_SRR22127730 (PM+1MM+2MM)	trimmed_NGN2_Allopurinol_Sodium_SRR22127951 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-6_SRR22127391 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-2_SRR22127731 (PM+1MM+2MM)	trimmed_NGN2_Allopurinol_SRR22127622 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-3_SRR22127394 (PM+1MM+2MM)	trimmed_NGN2_Rifampin_SRR22127589 (PM+1MM+2MM)	trimmed_NGN2_Azaguanine-8_SRR22128107 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-5_SRR22127728 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-7_SRR22128066 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-1_SRR22127732 (PM+1MM+2MM)	trimmed_NGN2_Temozolomide_SRR22127488 (PM+1MM+2MM)	trimmed_NGN2_Rifapentine_SRR22127583 (PM+1MM+2MM)	trimmed_NGN2_Oxaliplatin_SRR22127814 (PM+1MM+2MM)	trimmed_NGN2_Azacitidine_SRR22127969 (PM+1MM+2MM)	trimmed_NGN2_Altretamine_SRR22128485 (PM+1MM+2MM)	trimmed_NGN2_Adenine_HCl_SRR22127291 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-8_SRR22128065 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-4_SRR22127729 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-5_SRR22127392 (PM+1MM+2MM)
hsa-miR-4497	17:CT	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	39.0	20.0	234.0	24.0	26.0	32.0	583.0	20.0	1.0	45.0	20.0	4.0	102.0	44.0	57.0	8.0	15.0	66.0	9.0	192.0	76.0	121.0	175.0	80.0	127.0	41.0	14.0	36.0
hsa-miR-4497	2:TC,17:CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	39.0	20.0	234.0	24.0	26.0	32.0	583.0	20.0	1.0	45.0	20.0	4.0	102.0	44.0	57.0	8.0	15.0	66.0	9.0	192.0	76.0	121.0	175.0	80.0	127.0	41.0	14.0	36.0
hsa-miR-4497	4:CT,17:CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	39.0	20.0	234.0	24.0	26.0	32.0	583.0	20.0	1.0	45.0	20.0	4.0	102.0	44.0	57.0	8.0	15.0	66.0	9.0	192.0	76.0	121.0	175.0	80.0	127.0	41.0	14.0	36.0
hsa-miR-4497	5:GT,17:CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	39.0	20.0	234.0	24.0	26.0	32.0	583.0	20.0	1.0	45.0	20.0	4.0	102.0	44.0	57.0	8.0	15.0	66.0	9.0	192.0	76.0	121.0	175.0	80.0	127.0	41.0	14.0	36.0
hsa-miR-4497	8:AT,17:CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	39.0	20.0	234.0	24.0	26.0	32.0	583.0	20.0	1.0	45.0	20.0	4.0	102.0	44.0	57.0	8.0	15.0	66.0	9.0	192.0	76.0	121.0	175.0	80.0	127.0	41.0	14.0	36.0
hsa-miR-4497	10:GA,17:CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	39.0	20.0	234.0	24.0	26.0	32.0	583.0	20.0	1.0	45.0	20.0	4.0	102.0	44.0	57.0	8.0	15.0	66.0	9.0	192.0	76.0	121.0	175.0	80.0	127.0	41.0	14.0	36.0
hsa-miR-4497	13:TC,17:CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	39.0	20.0	234.0	24.0	26.0	32.0	583.0	20.0	1.0	45.0	20.0	4.0	102.0	44.0	57.0	8.0	15.0	66.0	9.0	192.0	76.0	121.0	175.0	80.0	127.0	41.0	14.0	36.0
hsa-miR-4497	16:GA,17:CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	39.0	20.0	234.0	24.0	26.0	32.0	583.0	20.0	1.0	45.0	20.0	4.0	102.0	44.0	57.0	8.0	15.0	66.0	9.0	192.0	76.0	121.0	175.0	80.0	127.0	41.0	14.0	36.0
hsa-miR-4497	16:GT,17:CG	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	39.0	20.0	234.0	24.0	26.0	32.0	583.0	20.0	1.0	45.0	20.0	4.0	102.0	44.0	57.0	8.0	15.0	66.0	9.0	192.0	76.0	121.0	175.0	80.0	127.0	41.0	14.0	36.0
hsa-miR-4499	10:AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
hsa-miR-4499	5:CA,6:TG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
hsa-miR-4499	5:CG,6:TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
hsa-miR-4499	7:GA,12:GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
hsa-miR-4499	7:GC,16:GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
hsa-miR-4499	12:GA,13:AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
hsa-miR-449a	PM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0
hsa-miR-4500	15:CG,17:TA	0.0	1.0	0.0	13.0	0.0	1.0	4.0	38.0	4.0	0.0	1.0	3.0	0.0	2.0	11.0	9.0	0.0	0.0	17.0	0.0	2.0	5.0	5.0	4.0	3.0	13.0	5.0	0.0	7.0	6.0	2.0	1.0	23.0	0.0	3.0	8.0	61.0	8.0	0.0	2.0	4.0	0.0	9.0	12.0	10.0	0.0	0.0	33.0	0.0	5.0	9.0	6.0	6.0	10.0	22.0	7.0	0.0	13.0
hsa-miR-4500	15:CG,17:TG	6.0	1.0	1.0	10.0	0.0	2.0	4.0	23.0	4.0	0.0	1.0	1.0	0.0	7.0	1.0	1.0	0.0	0.0	16.0	0.0	3.0	4.0	1.0	2.0	7.0	9.0	2.0	0.0	6.0	6.0	2.0	1.0	23.0	0.0	3.0	8.0	61.0	8.0	0.0	2.0	4.0	0.0	9.0	12.0	10.0	0.0	0.0	33.0	0.0	5.0	9.0	6.0	6.0	10.0	22.0	7.0	0.0	13.0
hsa-miR-4505	10:TG,16:GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
hsa-miR-4505	16:GT,17:GC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
hsa-miR-4508	PM	6.0	11.0	2.0	26.0	23.0	10.0	12.0	65.0	30.0	3.0	6.0	45.0	18.0	39.0	17.0	18.0	6.0	9.0	110.0	25.0	36.0	30.0	36.0	29.0	5.0	40.0	59.0	26.0	51.0	6.0	11.0	2.0	30.0	36.0	13.0	12.0	80.0	32.0	4.0	7.0	52.0	23.0	41.0	25.0	22.0	11.0	19.0	120.0	35.0	45.0	33.0	38.0	29.0	9.0	45.0	63.0	39.0	57.0
hsa-miR-4508	7:CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	11.0	2.0	30.0	36.0	13.0	12.0	80.0	32.0	4.0	7.0	52.0	23.0	41.0	25.0	22.0	11.0	19.0	120.0	35.0	45.0	33.0	38.0	29.0	9.0	45.0	63.0	39.0	57.0
hsa-miR-4508	8:TC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	11.0	2.0	30.0	36.0	13.0	12.0	80.0	32.0	4.0	7.0	52.0	23.0	41.0	25.0	22.0	11.0	19.0	120.0	35.0	45.0	33.0	38.0	29.0	9.0	45.0	63.0	39.0	57.0
hsa-miR-4508	13:GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	11.0	2.0	30.0	36.0	13.0	12.0	80.0	32.0	4.0	7.0	52.0	23.0	41.0	25.0	22.0	11.0	19.0	120.0	35.0	45.0	33.0	38.0	29.0	9.0	45.0	63.0	39.0	57.0
hsa-miR-4508	17:GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	11.0	2.0	30.0	36.0	13.0	12.0	80.0	32.0	4.0	7.0	52.0	23.0	41.0	25.0	22.0	11.0	19.0	120.0	35.0	45.0	33.0	38.0	29.0	9.0	45.0	63.0	39.0	57.0
hsa-miR-4508	1:GC,10:GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	11.0	2.0	30.0	36.0	13.0	12.0	80.0	32.0	4.0	7.0	52.0	23.0	41.0	25.0	22.0	11.0	19.0	120.0	35.0	45.0	33.0	38.0	29.0	9.0	45.0	63.0	39.0	57.0
hsa-miR-4508	3:GC,8:TG	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	11.0	2.0	30.0	36.0	13.0	12.0	80.0	32.0	4.0	7.0	52.0	23.0	41.0	25.0	22.0	11.0	19.0	120.0	35.0	45.0	33.0	38.0	29.0	9.0	45.0	63.0	39.0	57.0
hsa-miR-4508	7:CG,14:CG	0.0	0.0	0.0	4.0	0.0	2.0	0.0	9.0	2.0	0.0	1.0	6.0	0.0	2.0	7.0	3.0	1.0	5.0	9.0	3.0	5.0	3.0	1.0	0.0	4.0	2.0	4.0	4.0	3.0	6.0	11.0	2.0	30.0	36.0	13.0	12.0	80.0	32.0	4.0	7.0	52.0	23.0	41.0	25.0	22.0	11.0	19.0	120.0	35.0	45.0	33.0	38.0	29.0	9.0	45.0	63.0	39.0	57.0
hsa-miR-4508	8:TG,10:GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	11.0	2.0	30.0	36.0	13.0	12.0	80.0	32.0	4.0	7.0	52.0	23.0	41.0	25.0	22.0	11.0	19.0	120.0	35.0	45.0	33.0	38.0	29.0	9.0	45.0	63.0	39.0	57.0
hsa-miR-4508	8:TG,14:CG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	11.0	2.0	30.0	36.0	13.0	12.0	80.0	32.0	4.0	7.0	52.0	23.0	41.0	25.0	22.0	11.0	19.0	120.0	35.0	45.0	33.0	38.0	29.0	9.0	45.0	63.0	39.0	57.0
hsa-miR-4508	9:GC,13:GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	11.0	2.0	30.0	36.0	13.0	12.0	80.0	32.0	4.0	7.0	52.0	23.0	41.0	25.0	22.0	11.0	19.0	120.0	35.0	45.0	33.0	38.0	29.0	9.0	45.0	63.0	39.0	57.0
hsa-miR-4508	10:GA,17:GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	11.0	2.0	30.0	36.0	13.0	12.0	80.0	32.0	4.0	7.0	52.0	23.0	41.0	25.0	22.0	11.0	19.0	120.0	35.0	45.0	33.0	38.0	29.0	9.0	45.0	63.0	39.0	57.0
hsa-miR-4508	10:GC,11:GA	0.0	0.0	0.0	0.0	13.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	4.0	5.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	8.0	0.0	6.0	11.0	2.0	30.0	36.0	13.0	12.0	80.0	32.0	4.0	7.0	52.0	23.0	41.0	25.0	22.0	11.0	19.0	120.0	35.0	45.0	33.0	38.0	29.0	9.0	45.0	63.0	39.0	57.0
hsa-miR-4508	12:CA,15:GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	11.0	2.0	30.0	36.0	13.0	12.0	80.0	32.0	4.0	7.0	52.0	23.0	41.0	25.0	22.0	11.0	19.0	120.0	35.0	45.0	33.0	38.0	29.0	9.0	45.0	63.0	39.0	57.0
hsa-miR-4508	13:GC,16:CG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	11.0	2.0	30.0	36.0	13.0	12.0	80.0	32.0	4.0	7.0	52.0	23.0	41.0	25.0	22.0	11.0	19.0	120.0	35.0	45.0	33.0	38.0	29.0	9.0	45.0	63.0	39.0	57.0
hsa-miR-4508	14:CG,17:GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	6.0	11.0	2.0	30.0	36.0	13.0	12.0	80.0	32.0	4.0	7.0	52.0	23.0	41.0	25.0	22.0	11.0	19.0	120.0	35.0	45.0	33.0	38.0	29.0	9.0	45.0	63.0	39.0	57.0
hsa-miR-450a-1-3p	PM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-450a-2-3p	PM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-450a-5p	PM	0.0	2.0	0.0	6.0	0.0	0.0	1.0	14.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	7.0	0.0	0.0	1.0	14.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	3.0	2.0	0.0	0.0	0.0
hsa-miR-450a-5p	7:GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	7.0	0.0	0.0	1.0	14.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	3.0	2.0	0.0	0.0	0.0
hsa-miR-4516	PM	8.0	144.0	25.0	628.0	47.0	145.0	197.0	1497.0	174.0	14.0	165.0	148.0	5.0	182.0	213.0	270.0	22.0	28.0	186.0	7.0	460.0	355.0	304.0	243.0	216.0	611.0	451.0	13.0	116.0	11.0	155.0	25.0	655.0	47.0	155.0	208.0	1555.0	189.0	14.0	172.0	167.0	6.0	196.0	232.0	276.0	22.0	29.0	210.0	7.0	474.0	368.0	324.0	264.0	223.0	656.0	495.0	14.0	132.0
hsa-miR-4516	2:GA	0.0	8.0	0.0	15.0	0.0	9.0	6.0	41.0	11.0	0.0	5.0	14.0	0.0	7.0	13.0	5.0	0.0	0.0	19.0	0.0	10.0	5.0	15.0	14.0	5.0	22.0	36.0	0.0	12.0	11.0	155.0	25.0	655.0	47.0	155.0	208.0	1555.0	189.0	14.0	172.0	167.0	6.0	196.0	232.0	276.0	22.0	29.0	210.0	7.0	474.0	368.0	324.0	264.0	223.0	656.0	495.0	14.0	132.0
hsa-miR-4516	3:GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	155.0	25.0	655.0	47.0	155.0	208.0	1555.0	189.0	14.0	172.0	167.0	6.0	196.0	232.0	276.0	22.0	29.0	210.0	7.0	474.0	368.0	324.0	264.0	223.0	656.0	495.0	14.0	132.0
hsa-miR-4516	4:AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	11.0	155.0	25.0	655.0	47.0	155.0	208.0	1555.0	189.0	14.0	172.0	167.0	6.0	196.0	232.0	276.0	22.0	29.0	210.0	7.0	474.0	368.0	324.0	264.0	223.0	656.0	495.0	14.0	132.0
hsa-miR-4516	6:AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	11.0	155.0	25.0	655.0	47.0	155.0	208.0	1555.0	189.0	14.0	172.0	167.0	6.0	196.0	232.0	276.0	22.0	29.0	210.0	7.0	474.0	368.0	324.0	264.0	223.0	656.0	495.0	14.0	132.0
hsa-miR-4516	7:AC	2.0	3.0	0.0	11.0	0.0	1.0	2.0	11.0	4.0	0.0	1.0	2.0	0.0	4.0	4.0	1.0	0.0	1.0	4.0	0.0	2.0	6.0	4.0	6.0	2.0	14.0	5.0	0.0	4.0	11.0	155.0	25.0	655.0	47.0	155.0	208.0	1555.0	189.0	14.0	172.0	167.0	6.0	196.0	232.0	276.0	22.0	29.0	210.0	7.0	474.0	368.0	324.0	264.0	223.0	656.0	495.0	14.0	132.0
hsa-miR-4516	7:AG	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	155.0	25.0	655.0	47.0	155.0	208.0	1555.0	189.0	14.0	172.0	167.0	6.0	196.0	232.0	276.0	22.0	29.0	210.0	7.0	474.0	368.0	324.0	264.0	223.0	656.0	495.0	14.0	132.0
hsa-miR-4516	7:AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	11.0	155.0	25.0	655.0	47.0	155.0	208.0	1555.0	189.0	14.0	172.0	167.0	6.0	196.0	232.0	276.0	22.0	29.0	210.0	7.0	474.0	368.0	324.0	264.0	223.0	656.0	495.0	14.0	132.0
